county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Orange,202,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,202,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,57,126,110,293
Orange,203,Shall Judge Kerry I. Evander be retained in office ,,,Yes,124,385,387,896
Orange,203,Shall Judge Kerry I. Evander be retained in office ,,,No,54,163,149,366
Orange,203,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,203,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,187
Orange,204,Shall Judge Kerry I. Evander be retained in office ,,,Yes,213,199,255,667
Orange,204,Shall Judge Kerry I. Evander be retained in office ,,,No,123,126,122,371
Orange,204,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,204,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,47,58,34,139
Orange,205,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,188
Orange,205,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,78
Orange,205,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,205,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,57
Orange,206,Shall Judge Kerry I. Evander be retained in office ,,,Yes,160,522,480,1162
Orange,206,Shall Judge Kerry I. Evander be retained in office ,,,No,87,322,237,646
Orange,206,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,3
Orange,206,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,45,166,124,335
Orange,207,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1574
Orange,207,Shall Judge Kerry I. Evander be retained in office ,,,No,153,270,319,742
Orange,207,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,207,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,94,119,126,339
Orange,208,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1872
Orange,208,Shall Judge Kerry I. Evander be retained in office ,,,No,149,402,362,913
Orange,208,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,208,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,485
Orange,209,Shall Judge Kerry I. Evander be retained in office ,,,Yes,244,606,559,1409
Orange,209,Shall Judge Kerry I. Evander be retained in office ,,,No,99,312,218,629
Orange,209,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,209,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,295
Orange,210,Shall Judge Kerry I. Evander be retained in office ,,,Yes,181,371,442,994
Orange,210,Shall Judge Kerry I. Evander be retained in office ,,,No,85,155,169,409
Orange,210,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,210,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,60,78,67,205
Orange,211,Shall Judge Kerry I. Evander be retained in office ,,,Yes,109,415,429,953
Orange,211,Shall Judge Kerry I. Evander be retained in office ,,,No,60,220,189,469
Orange,211,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,211,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,44,118,76,238
Orange,212,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,918
Orange,212,Shall Judge Kerry I. Evander be retained in office ,,,No,97,164,145,406
Orange,212,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,212,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,40,88,65,193
Orange,213,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1842
Orange,213,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,949
Orange,213,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,213,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,67,196,121,384
Orange,214,Shall Judge Kerry I. Evander be retained in office ,,,Yes,319,844,861,2024
Orange,214,Shall Judge Kerry I. Evander be retained in office ,,,No,172,379,359,910
Orange,214,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,214,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,81,216,133,430
Orange,215,Shall Judge Kerry I. Evander be retained in office ,,,Yes,237,680,781,1698
Orange,215,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,853
Orange,215,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,3
Orange,215,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,50,204,155,409
Orange,216,Shall Judge Kerry I. Evander be retained in office ,,,Yes,130,443,468,1041
Orange,216,Shall Judge Kerry I. Evander be retained in office ,,,No,66,202,242,510
Orange,216,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,216,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,32,126,91,249
Orange,217,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1939
Orange,217,Shall Judge Kerry I. Evander be retained in office ,,,No,105,383,373,861
Orange,217,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,217,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,55,273,182,510
Orange,218,Shall Judge Kerry I. Evander be retained in office ,,,Yes,170,746,758,1674
Orange,218,Shall Judge Kerry I. Evander be retained in office ,,,No,75,367,324,766
Orange,218,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,218,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,69,251,168,488
Orange,219,Shall Judge Kerry I. Evander be retained in office ,,,Yes,200,758,852,1810
Orange,219,Shall Judge Kerry I. Evander be retained in office ,,,No,86,326,366,778
Orange,219,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,219,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,41,246,157,444
Orange,220,Shall Judge Kerry I. Evander be retained in office ,,,Yes,310,818,792,1920
Orange,220,Shall Judge Kerry I. Evander be retained in office ,,,No,139,378,355,872
Orange,220,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,220,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,96,255,174,525
Orange,221,Shall Judge Kerry I. Evander be retained in office ,,,Yes,348,633,613,1594
Orange,221,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,663
Orange,221,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,221,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,76,201,134,411
Orange,222,Shall Judge Kerry I. Evander be retained in office ,,,Yes,307,1010,992,2309
Orange,222,Shall Judge Kerry I. Evander be retained in office ,,,No,141,476,385,1002
Orange,222,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,5
Orange,222,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,84,309,189,582
Orange,223,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,2722
Orange,223,Shall Judge Kerry I. Evander be retained in office ,,,No,141,692,567,1400
Orange,223,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,223,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,645
Orange,224,Shall Judge Kerry I. Evander be retained in office ,,,Yes,236,273,371,880
Orange,224,Shall Judge Kerry I. Evander be retained in office ,,,No,108,138,137,383
Orange,224,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,224,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,60,81,72,213
Orange,225,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1761
Orange,225,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,879
Orange,225,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,225,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,45,143,109,297
Orange,226,Shall Judge Kerry I. Evander be retained in office ,,,Yes,190,405,314,909
Orange,226,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,433
Orange,226,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,226,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,56,77,58,191
Orange,227,Shall Judge Kerry I. Evander be retained in office ,,,Yes,343,807,784,1934
Orange,227,Shall Judge Kerry I. Evander be retained in office ,,,No,136,410,369,915
Orange,227,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,227,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,87,187,165,439
Orange,228,Shall Judge Kerry I. Evander be retained in office ,,,Yes,236,501,543,1280
Orange,228,Shall Judge Kerry I. Evander be retained in office ,,,No,122,239,247,608
Orange,228,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,228,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,295
Orange,229,Shall Judge Kerry I. Evander be retained in office ,,,Yes,300,686,814,1800
Orange,229,Shall Judge Kerry I. Evander be retained in office ,,,No,140,374,304,818
Orange,229,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,229,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,75,153,170,398
Orange,230,Shall Judge Kerry I. Evander be retained in office ,,,Yes,115,178,191,484
Orange,230,Shall Judge Kerry I. Evander be retained in office ,,,No,48,90,82,220
Orange,230,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,230,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,42,42,39,123
Orange,231,Shall Judge Kerry I. Evander be retained in office ,,,Yes,255,357,365,977
Orange,231,Shall Judge Kerry I. Evander be retained in office ,,,No,124,174,171,469
Orange,231,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,231,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,43,100,49,192
Orange,232,Shall Judge Kerry I. Evander be retained in office ,,,Yes,347,902,1035,2284
Orange,232,Shall Judge Kerry I. Evander be retained in office ,,,No,165,482,421,1068
Orange,232,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,2
Orange,232,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,119,257,295,671
Orange,233,Shall Judge Kerry I. Evander be retained in office ,,,Yes,314,643,683,1640
Orange,233,Shall Judge Kerry I. Evander be retained in office ,,,No,129,294,259,682
Orange,233,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,233,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,94,126,140,360
Orange,234,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1820
Orange,234,Shall Judge Kerry I. Evander be retained in office ,,,No,141,476,332,949
Orange,234,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,234,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,106,219,233,558
Orange,235,Shall Judge Kerry I. Evander be retained in office ,,,Yes,352,644,825,1821
Orange,235,Shall Judge Kerry I. Evander be retained in office ,,,No,202,317,326,845
Orange,235,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,235,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,132,199,210,541
Orange,236,Shall Judge Kerry I. Evander be retained in office ,,,Yes,305,266,311,882
Orange,236,Shall Judge Kerry I. Evander be retained in office ,,,No,133,142,85,360
Orange,236,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,236,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,85,86,87,258
Orange,237,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1672
Orange,237,Shall Judge Kerry I. Evander be retained in office ,,,No,102,367,303,772
Orange,237,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,237,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,108,185,194,487
Orange,238,Shall Judge Kerry I. Evander be retained in office ,,,Yes,388,817,1104,2309
Orange,238,Shall Judge Kerry I. Evander be retained in office ,,,No,177,436,406,1019
Orange,238,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,238,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,591
Orange,239,Shall Judge Kerry I. Evander be retained in office ,,,Yes,504,680,855,2039
Orange,239,Shall Judge Kerry I. Evander be retained in office ,,,No,240,334,366,940
Orange,239,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,239,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,148,169,237,554
Orange,240,Shall Judge Kerry I. Evander be retained in office ,,,Yes,428,1066,992,2486
Orange,240,Shall Judge Kerry I. Evander be retained in office ,,,No,198,554,449,1201
Orange,240,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,240,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,106,270,187,563
Orange,301,Shall Judge Kerry I. Evander be retained in office ,,,Yes,123,411,563,1097
Orange,301,Shall Judge Kerry I. Evander be retained in office ,,,No,62,208,237,507
Orange,301,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,301,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,65,133,151,349
Orange,302,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1550
Orange,302,Shall Judge Kerry I. Evander be retained in office ,,,No,89,258,276,623
Orange,302,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,302,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,68,201,196,465
Orange,303,Shall Judge Kerry I. Evander be retained in office ,,,Yes,228,603,842,1673
Orange,303,Shall Judge Kerry I. Evander be retained in office ,,,No,92,326,354,772
Orange,303,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,303,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,78,239,224,541
Orange,304,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1746
Orange,304,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,854
Orange,304,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,304,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,84,188,225,497
Orange,305,Shall Judge Kerry I. Evander be retained in office ,,,Yes,365,410,803,1578
Orange,305,Shall Judge Kerry I. Evander be retained in office ,,,No,154,240,299,693
Orange,305,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,305,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,99,153,137,389
Orange,306,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1662
Orange,306,Shall Judge Kerry I. Evander be retained in office ,,,No,149,236,280,665
Orange,306,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,306,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,72,140,121,333
Orange,307,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,2131
Orange,307,Shall Judge Kerry I. Evander be retained in office ,,,No,183,440,345,968
Orange,307,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,307,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,512
Orange,308,Shall Judge Kerry I. Evander be retained in office ,,,Yes,177,357,402,936
Orange,308,Shall Judge Kerry I. Evander be retained in office ,,,No,91,165,150,406
Orange,308,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,308,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,41,97,69,207
Orange,309,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1249
Orange,309,Shall Judge Kerry I. Evander be retained in office ,,,No,117,233,230,580
Orange,309,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,309,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,49,138,86,273
Orange,310,Shall Judge Kerry I. Evander be retained in office ,,,Yes,84,147,202,433
Orange,310,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,193
Orange,310,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,310,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,104
Orange,311,Shall Judge Kerry I. Evander be retained in office ,,,Yes,237,510,665,1412
Orange,311,Shall Judge Kerry I. Evander be retained in office ,,,No,122,261,212,595
Orange,311,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,311,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,,,,357
Orange,312,Shall Judge Kerry I. Evander be retained in office ,,,Yes,231,781,932,1944
Orange,312,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,840
Orange,312,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,312,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,66,221,174,461
Orange,313,Shall Judge Kerry I. Evander be retained in office ,,,Yes,204,396,478,1078
Orange,313,Shall Judge Kerry I. Evander be retained in office ,,,No,84,151,206,441
Orange,313,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,0
Orange,313,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,46,90,91,227
Orange,314,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,2078
Orange,314,Shall Judge Kerry I. Evander be retained in office ,,,No,,,,821
Orange,314,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,314,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,96,171,158,425
Orange,315,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1222
Orange,315,Shall Judge Kerry I. Evander be retained in office ,,,No,103,179,248,530
Orange,315,Shall Judge Kerry I. Evander be retained in office ,,,OVER VOTES,,,,1
Orange,315,Shall Judge Kerry I. Evander be retained in office ,,,UNDER VOTES,74,83,80,237
Orange,316,Shall Judge Kerry I. Evander be retained in office ,,,Yes,,,,1997
