county,precinct,office,district,party,candidate,votes,election_day,mail,early_voting
Sarasota,545,No. 2 Constitutional Amendment,,,No,2034,496,963,575
Sarasota,101,No. 3 Constitutional Amendment,,,Yes,0,,,
Sarasota,103,No. 3 Constitutional Amendment,,,Yes,1142,197,440,505
Sarasota,105,No. 3 Constitutional Amendment,,,Yes,2733,514,1343,876
Sarasota,106,No. 3 Constitutional Amendment,,,Yes,1549,186,680,683
Sarasota,107,No. 3 Constitutional Amendment,,,Yes,622,214,223,185
Sarasota,109,No. 3 Constitutional Amendment,,,Yes,736,141,418,177
Sarasota,111,No. 3 Constitutional Amendment,,,Yes,344,62,189,93
Sarasota,113,No. 3 Constitutional Amendment,,,Yes,264,116,117,31
Sarasota,115,No. 3 Constitutional Amendment,,,Yes,2175,454,941,780
Sarasota,117,No. 3 Constitutional Amendment,,,Yes,580,113,291,176
Sarasota,119,No. 3 Constitutional Amendment,,,Yes,1198,254,502,442
Sarasota,121,No. 3 Constitutional Amendment,,,Yes,1314,228,770,316
Sarasota,123,No. 3 Constitutional Amendment,,,Yes,1001,194,451,356
Sarasota,125,No. 3 Constitutional Amendment,,,Yes,1530,290,766,474
Sarasota,127,No. 3 Constitutional Amendment,,,Yes,3203,603,1460,1140
Sarasota,129,No. 3 Constitutional Amendment,,,Yes,465,78,229,158
Sarasota,131,No. 3 Constitutional Amendment,,,Yes,273,98,138,37
Sarasota,133,No. 3 Constitutional Amendment,,,Yes,2519,343,1189,987
Sarasota,135,No. 3 Constitutional Amendment,,,Yes,427,97,200,130
Sarasota,201,No. 3 Constitutional Amendment,,,Yes,1589,219,1032,338
Sarasota,203,No. 3 Constitutional Amendment,,,Yes,843,69,540,234
Sarasota,205,No. 3 Constitutional Amendment,,,Yes,266,33,180,53
Sarasota,207,No. 3 Constitutional Amendment,,,Yes,410,61,230,119
Sarasota,209,No. 3 Constitutional Amendment,,,Yes,1876,211,1115,550
Sarasota,211,No. 3 Constitutional Amendment,,,Yes,580,88,360,132
Sarasota,213,No. 3 Constitutional Amendment,,,Yes,385,36,269,80
Sarasota,215,No. 3 Constitutional Amendment,,,Yes,1510,262,769,479
Sarasota,217,No. 3 Constitutional Amendment,,,Yes,478,94,226,158
Sarasota,219,No. 3 Constitutional Amendment,,,Yes,2031,342,1025,664
Sarasota,221,No. 3 Constitutional Amendment,,,Yes,3348,639,1561,1148
Sarasota,223,No. 3 Constitutional Amendment,,,Yes,703,95,359,249
Sarasota,225,No. 3 Constitutional Amendment,,,Yes,491,101,219,171
Sarasota,227,No. 3 Constitutional Amendment,,,Yes,1267,202,661,404
Sarasota,229,No. 3 Constitutional Amendment,,,Yes,1426,259,693,474
Sarasota,231,No. 3 Constitutional Amendment,,,Yes,3324,510,1771,1043
Sarasota,233,No. 3 Constitutional Amendment,,,Yes,3330,536,1658,1136
Sarasota,301,No. 3 Constitutional Amendment,,,Yes,613,146,336,131
Sarasota,303,No. 3 Constitutional Amendment,,,Yes,0,,,
Sarasota,305,No. 3 Constitutional Amendment,,,Yes,1348,155,905,288
Sarasota,307,No. 3 Constitutional Amendment,,,Yes,2404,269,1467,668
Sarasota,309,No. 3 Constitutional Amendment,,,Yes,1560,264,660,636
Sarasota,311,No. 3 Constitutional Amendment,,,Yes,3567,507,1459,1601
Sarasota,313,No. 3 Constitutional Amendment,,,Yes,5221,662,2302,2257
Sarasota,315,No. 3 Constitutional Amendment,,,Yes,753,291,305,157
Sarasota,317,No. 3 Constitutional Amendment,,,Yes,1213,245,459,509
Sarasota,319,No. 3 Constitutional Amendment,,,Yes,337,104,112,121
Sarasota,321,No. 3 Constitutional Amendment,,,Yes,1747,146,1130,471
Sarasota,323,No. 3 Constitutional Amendment,,,Yes,498,92,264,142
Sarasota,325,No. 3 Constitutional Amendment,,,Yes,340,86,106,148
Sarasota,327,No. 3 Constitutional Amendment,,,Yes,1847,248,942,657
Sarasota,329,No. 3 Constitutional Amendment,,,Yes,1303,188,565,550
Sarasota,331,No. 3 Constitutional Amendment,,,Yes,2394,322,1001,1071
Sarasota,333,No. 3 Constitutional Amendment,,,Yes,312,100,141,71
Sarasota,335,No. 3 Constitutional Amendment,,,Yes,540,121,283,136
Sarasota,337,No. 3 Constitutional Amendment,,,Yes,396,202,158,36
Sarasota,339,No. 3 Constitutional Amendment,,,Yes,1419,221,673,525
Sarasota,341,No. 3 Constitutional Amendment,,,Yes,277,76,136,65
Sarasota,401,No. 3 Constitutional Amendment,,,Yes,142,,87,55
Sarasota,403,No. 3 Constitutional Amendment,,,Yes,460,106,254,100
Sarasota,405,No. 3 Constitutional Amendment,,,Yes,2255,386,1164,705
Sarasota,407,No. 3 Constitutional Amendment,,,Yes,2001,308,968,725
Sarasota,409,No. 3 Constitutional Amendment,,,Yes,2196,268,1142,786
Sarasota,411,No. 3 Constitutional Amendment,,,Yes,1480,242,870,368
Sarasota,413,No. 3 Constitutional Amendment,,,Yes,2534,415,1326,793
Sarasota,415,No. 3 Constitutional Amendment,,,Yes,2109,166,1200,743
Sarasota,417,No. 3 Constitutional Amendment,,,Yes,3565,249,2091,1225
Sarasota,419,No. 3 Constitutional Amendment,,,Yes,511,116,233,162
Sarasota,421,No. 3 Constitutional Amendment,,,Yes,512,64,323,125
Sarasota,423,No. 3 Constitutional Amendment,,,Yes,1771,153,1045,573
Sarasota,425,No. 3 Constitutional Amendment,,,Yes,750,79,365,306
Sarasota,427,No. 3 Constitutional Amendment,,,Yes,0,,,
Sarasota,429,No. 3 Constitutional Amendment,,,Yes,927,48,504,375
Sarasota,430,No. 3 Constitutional Amendment,,,Yes,548,44,345,159
Sarasota,431,No. 3 Constitutional Amendment,,,Yes,1225,266,692,267
Sarasota,433,No. 3 Constitutional Amendment,,,Yes,607,88,350,169
Sarasota,435,No. 3 Constitutional Amendment,,,Yes,1027,262,522,243
Sarasota,437,No. 3 Constitutional Amendment,,,Yes,302,107,111,84
Sarasota,501,No. 3 Constitutional Amendment,,,Yes,920,94,482,344
Sarasota,502,No. 3 Constitutional Amendment,,,Yes,1480,199,804,477
Sarasota,503,No. 3 Constitutional Amendment,,,Yes,178,38,109,31
Sarasota,505,No. 3 Constitutional Amendment,,,Yes,692,156,342,194
Sarasota,507,No. 3 Constitutional Amendment,,,Yes,1471,361,739,371
Sarasota,509,No. 3 Constitutional Amendment,,,Yes,666,230,307,129
Sarasota,511,No. 3 Constitutional Amendment,,,Yes,1079,154,683,242
Sarasota,513,No. 3 Constitutional Amendment,,,Yes,352,106,191,55
Sarasota,515,No. 3 Constitutional Amendment,,,Yes,759,117,471,171
Sarasota,517,No. 3 Constitutional Amendment,,,Yes,1191,214,678,299
Sarasota,519,No. 3 Constitutional Amendment,,,Yes,970,132,602,236
Sarasota,521,No. 3 Constitutional Amendment,,,Yes,512,69,358,85
Sarasota,523,No. 3 Constitutional Amendment,,,Yes,572,150,335,87
Sarasota,525,No. 3 Constitutional Amendment,,,Yes,1076,65,792,219
Sarasota,527,No. 3 Constitutional Amendment,,,Yes,2235,478,1245,512
Sarasota,529,No. 3 Constitutional Amendment,,,Yes,1859,499,850,510
Sarasota,531,No. 3 Constitutional Amendment,,,Yes,597,165,300,132
Sarasota,533,No. 3 Constitutional Amendment,,,Yes,1219,318,560,341
Sarasota,535,No. 3 Constitutional Amendment,,,Yes,3163,398,1911,854
Sarasota,537,No. 3 Constitutional Amendment,,,Yes,2256,405,1136,715
Sarasota,539,No. 3 Constitutional Amendment,,,Yes,1887,135,1196,556
Sarasota,541,No. 3 Constitutional Amendment,,,Yes,2415,148,1386,881
Sarasota,543,No. 3 Constitutional Amendment,,,Yes,645,48,408,189
Sarasota,545,No. 3 Constitutional Amendment,,,Yes,2402,376,1509,517
Sarasota,101,No. 3 Constitutional Amendment,,,No,0,,,
Sarasota,103,No. 3 Constitutional Amendment,,,No,749,103,339,307
Sarasota,105,No. 3 Constitutional Amendment,,,No,2408,395,1246,767
Sarasota,106,No. 3 Constitutional Amendment,,,No,1788,283,737,768
Sarasota,107,No. 3 Constitutional Amendment,,,No,828,311,238,279
Sarasota,109,No. 3 Constitutional Amendment,,,No,1064,147,686,231
Sarasota,111,No. 3 Constitutional Amendment,,,No,268,33,177,58
Sarasota,113,No. 3 Constitutional Amendment,,,No,119,62,57,
Sarasota,115,No. 3 Constitutional Amendment,,,No,1448,215,696,537
Sarasota,117,No. 3 Constitutional Amendment,,,No,397,83,196,118
Sarasota,119,No. 3 Constitutional Amendment,,,No,763,121,365,277
Sarasota,121,No. 3 Constitutional Amendment,,,No,1605,186,1086,333
Sarasota,123,No. 3 Constitutional Amendment,,,No,571,86,279,206
Sarasota,125,No. 3 Constitutional Amendment,,,No,1209,174,697,338
Sarasota,127,No. 3 Constitutional Amendment,,,No,2816,433,1353,1030
Sarasota,129,No. 3 Constitutional Amendment,,,No,443,65,226,152
Sarasota,131,No. 3 Constitutional Amendment,,,No,148,71,77,
Sarasota,133,No. 3 Constitutional Amendment,,,No,3014,507,1308,1199
Sarasota,135,No. 3 Constitutional Amendment,,,No,581,148,187,246
Sarasota,201,No. 3 Constitutional Amendment,,,No,2085,309,1400,376
Sarasota,203,No. 3 Constitutional Amendment,,,No,1037,85,700,252
Sarasota,205,No. 3 Constitutional Amendment,,,No,331,31,236,64
Sarasota,207,No. 3 Constitutional Amendment,,,No,283,32,172,79
Sarasota,209,No. 3 Constitutional Amendment,,,No,1979,164,1238,577
Sarasota,211,No. 3 Constitutional Amendment,,,No,588,85,357,146
Sarasota,213,No. 3 Constitutional Amendment,,,No,589,48,412,129
Sarasota,215,No. 3 Constitutional Amendment,,,No,1293,166,712,415
Sarasota,217,No. 3 Constitutional Amendment,,,No,424,63,222,139
Sarasota,219,No. 3 Constitutional Amendment,,,No,2011,285,1054,672
Sarasota,221,No. 3 Constitutional Amendment,,,No,2849,481,1248,1120
Sarasota,223,No. 3 Constitutional Amendment,,,No,893,98,502,293
Sarasota,225,No. 3 Constitutional Amendment,,,No,471,87,245,139
Sarasota,227,No. 3 Constitutional Amendment,,,No,1276,163,659,454
Sarasota,229,No. 3 Constitutional Amendment,,,No,1240,203,608,429
Sarasota,231,No. 3 Constitutional Amendment,,,No,3097,365,1718,1014
Sarasota,233,No. 3 Constitutional Amendment,,,No,3483,747,1539,1197
Sarasota,301,No. 3 Constitutional Amendment,,,No,663,156,366,141
Sarasota,303,No. 3 Constitutional Amendment,,,No,0,,,
Sarasota,305,No. 3 Constitutional Amendment,,,No,1403,190,900,313
Sarasota,307,No. 3 Constitutional Amendment,,,No,2575,356,1508,711
Sarasota,309,No. 3 Constitutional Amendment,,,No,1368,190,578,600
Sarasota,311,No. 3 Constitutional Amendment,,,No,2698,294,1128,1276
Sarasota,313,No. 3 Constitutional Amendment,,,No,3777,444,1672,1661
Sarasota,315,No. 3 Constitutional Amendment,,,No,659,293,246,120
Sarasota,317,No. 3 Constitutional Amendment,,,No,832,130,323,379
Sarasota,319,No. 3 Constitutional Amendment,,,No,328,78,142,108
Sarasota,321,No. 3 Constitutional Amendment,,,No,2114,114,1392,608
Sarasota,323,No. 3 Constitutional Amendment,,,No,413,72,204,137
Sarasota,325,No. 3 Constitutional Amendment,,,No,216,67,53,96
Sarasota,327,No. 3 Constitutional Amendment,,,No,1589,177,862,550
Sarasota,329,No. 3 Constitutional Amendment,,,No,958,105,434,419
Sarasota,331,No. 3 Constitutional Amendment,,,No,1638,194,705,739
Sarasota,333,No. 3 Constitutional Amendment,,,No,317,98,141,78
Sarasota,335,No. 3 Constitutional Amendment,,,No,346,87,160,99
Sarasota,337,No. 3 Constitutional Amendment,,,No,278,136,110,32
Sarasota,339,No. 3 Constitutional Amendment,,,No,924,116,441,367
Sarasota,341,No. 3 Constitutional Amendment,,,No,174,47,94,33
Sarasota,401,No. 3 Constitutional Amendment,,,No,202,50,92,60
Sarasota,403,No. 3 Constitutional Amendment,,,No,525,112,293,120
Sarasota,405,No. 3 Constitutional Amendment,,,No,2290,308,1292,690
Sarasota,407,No. 3 Constitutional Amendment,,,No,1649,223,812,614
Sarasota,409,No. 3 Constitutional Amendment,,,No,2146,278,1042,826
Sarasota,411,No. 3 Constitutional Amendment,,,No,1663,253,928,482
Sarasota,413,No. 3 Constitutional Amendment,,,No,2257,287,1235,735
Sarasota,415,No. 3 Constitutional Amendment,,,No,2409,145,1395,869
Sarasota,417,No. 3 Constitutional Amendment,,,No,3899,180,2430,1289
Sarasota,419,No. 3 Constitutional Amendment,,,No,554,141,213,200
Sarasota,421,No. 3 Constitutional Amendment,,,No,599,71,357,171
Sarasota,423,No. 3 Constitutional Amendment,,,No,1949,119,1166,664
Sarasota,425,No. 3 Constitutional Amendment,,,No,805,61,453,291
Sarasota,427,No. 3 Constitutional Amendment,,,No,0,,,
Sarasota,429,No. 3 Constitutional Amendment,,,No,876,49,503,324
Sarasota,430,No. 3 Constitutional Amendment,,,No,713,42,429,242
Sarasota,431,No. 3 Constitutional Amendment,,,No,1353,280,708,365
Sarasota,433,No. 3 Constitutional Amendment,,,No,435,60,254,121
Sarasota,435,No. 3 Constitutional Amendment,,,No,1415,337,787,291
Sarasota,437,No. 3 Constitutional Amendment,,,No,228,76,87,65
Sarasota,501,No. 3 Constitutional Amendment,,,No,1126,103,599,424
Sarasota,502,No. 3 Constitutional Amendment,,,No,1675,193,931,551
Sarasota,503,No. 3 Constitutional Amendment,,,No,214,74,95,45
Sarasota,505,No. 3 Constitutional Amendment,,,No,861,193,389,279
Sarasota,507,No. 3 Constitutional Amendment,,,No,1531,358,742,431
Sarasota,509,No. 3 Constitutional Amendment,,,No,540,161,226,153
Sarasota,511,No. 3 Constitutional Amendment,,,No,1368,229,833,306
Sarasota,513,No. 3 Constitutional Amendment,,,No,303,58,210,35
Sarasota,515,No. 3 Constitutional Amendment,,,No,519,75,332,112
Sarasota,517,No. 3 Constitutional Amendment,,,No,1106,229,622,255
Sarasota,519,No. 3 Constitutional Amendment,,,No,1111,145,719,247
Sarasota,521,No. 3 Constitutional Amendment,,,No,489,74,302,113
Sarasota,523,No. 3 Constitutional Amendment,,,No,384,110,220,54
Sarasota,525,No. 3 Constitutional Amendment,,,No,1244,69,880,295
Sarasota,527,No. 3 Constitutional Amendment,,,No,2142,394,1130,618
Sarasota,529,No. 3 Constitutional Amendment,,,No,1393,346,612,435
Sarasota,531,No. 3 Constitutional Amendment,,,No,415,112,183,120
Sarasota,533,No. 3 Constitutional Amendment,,,No,971,238,402,331
Sarasota,535,No. 3 Constitutional Amendment,,,No,3104,307,1882,915
Sarasota,537,No. 3 Constitutional Amendment,,,No,1861,362,864,635
Sarasota,539,No. 3 Constitutional Amendment,,,No,1883,133,1179,571
Sarasota,541,No. 3 Constitutional Amendment,,,No,2759,113,1737,909
Sarasota,543,No. 3 Constitutional Amendment,,,No,621,58,371,192
Sarasota,545,No. 3 Constitutional Amendment,,,No,2204,371,1334,499
Sarasota,101,No. 4 Constitutional Amendment,,,Yes,0,,,
Sarasota,103,No. 4 Constitutional Amendment,,,Yes,926,176,295,455
Sarasota,105,No. 4 Constitutional Amendment,,,Yes,2182,515,859,808
Sarasota,106,No. 4 Constitutional Amendment,,,Yes,1574,261,496,817
Sarasota,107,No. 4 Constitutional Amendment,,,Yes,698,289,173,236
Sarasota,109,No. 4 Constitutional Amendment,,,Yes,500,145,220,135
Sarasota,111,No. 4 Constitutional Amendment,,,Yes,201,50,91,60
Sarasota,113,No. 4 Constitutional Amendment,,,Yes,197,111,86,
Sarasota,115,No. 4 Constitutional Amendment,,,Yes,1640,376,613,651
Sarasota,117,No. 4 Constitutional Amendment,,,Yes,504,122,218,164
Sarasota,119,No. 4 Constitutional Amendment,,,Yes,949,227,351,371
Sarasota,121,No. 4 Constitutional Amendment,,,Yes,1061,213,504,344
Sarasota,123,No. 4 Constitutional Amendment,,,Yes,779,164,315,300
Sarasota,125,No. 4 Constitutional Amendment,,,Yes,1205,261,518,426
Sarasota,127,No. 4 Constitutional Amendment,,,Yes,2671,566,997,1108
Sarasota,129,No. 4 Constitutional Amendment,,,Yes,372,71,151,150
Sarasota,131,No. 4 Constitutional Amendment,,,Yes,182,66,78,38
Sarasota,133,No. 4 Constitutional Amendment,,,Yes,2435,447,836,1152
Sarasota,135,No. 4 Constitutional Amendment,,,Yes,437,113,127,197
Sarasota,201,No. 4 Constitutional Amendment,,,Yes,1391,251,804,336
Sarasota,203,No. 4 Constitutional Amendment,,,Yes,660,64,365,231
Sarasota,205,No. 4 Constitutional Amendment,,,Yes,196,30,116,50
Sarasota,207,No. 4 Constitutional Amendment,,,Yes,270,50,132,88
Sarasota,209,No. 4 Constitutional Amendment,,,Yes,1256,180,611,465
Sarasota,211,No. 4 Constitutional Amendment,,,Yes,423,77,219,127
Sarasota,213,No. 4 Constitutional Amendment,,,Yes,347,39,201,107
Sarasota,215,No. 4 Constitutional Amendment,,,Yes,1147,221,463,463
Sarasota,217,No. 4 Constitutional Amendment,,,Yes,410,102,158,150
Sarasota,219,No. 4 Constitutional Amendment,,,Yes,1677,344,628,705
Sarasota,221,No. 4 Constitutional Amendment,,,Yes,2723,610,971,1142
Sarasota,223,No. 4 Constitutional Amendment,,,Yes,541,97,209,235
Sarasota,225,No. 4 Constitutional Amendment,,,Yes,380,93,144,143
Sarasota,227,No. 4 Constitutional Amendment,,,Yes,975,185,414,376
Sarasota,229,No. 4 Constitutional Amendment,,,Yes,1151,270,436,445
Sarasota,231,No. 4 Constitutional Amendment,,,Yes,2661,464,1172,1025
Sarasota,233,No. 4 Constitutional Amendment,,,Yes,2897,685,1030,1182
Sarasota,301,No. 4 Constitutional Amendment,,,Yes,524,146,233,145
Sarasota,303,No. 4 Constitutional Amendment,,,Yes,0,,,
Sarasota,305,No. 4 Constitutional Amendment,,,Yes,1159,189,653,317
Sarasota,307,No. 4 Constitutional Amendment,,,Yes,2038,325,978,735
Sarasota,309,No. 4 Constitutional Amendment,,,Yes,1391,241,468,682
Sarasota,311,No. 4 Constitutional Amendment,,,Yes,3043,473,1011,1559
Sarasota,313,No. 4 Constitutional Amendment,,,Yes,4306,586,1566,2154
Sarasota,315,No. 4 Constitutional Amendment,,,Yes,659,321,203,135
Sarasota,317,No. 4 Constitutional Amendment,,,Yes,1054,223,322,509
Sarasota,319,No. 4 Constitutional Amendment,,,Yes,305,100,88,117
Sarasota,321,No. 4 Constitutional Amendment,,,Yes,1605,152,832,621
Sarasota,323,No. 4 Constitutional Amendment,,,Yes,427,95,176,156
Sarasota,325,No. 4 Constitutional Amendment,,,Yes,348,98,85,165
Sarasota,327,No. 4 Constitutional Amendment,,,Yes,1600,252,683,665
Sarasota,329,No. 4 Constitutional Amendment,,,Yes,1080,164,379,537
Sarasota,331,No. 4 Constitutional Amendment,,,Yes,1977,290,644,1043
Sarasota,333,No. 4 Constitutional Amendment,,,Yes,257,82,105,70
Sarasota,335,No. 4 Constitutional Amendment,,,Yes,423,103,187,133
Sarasota,337,No. 4 Constitutional Amendment,,,Yes,312,181,94,37
Sarasota,339,No. 4 Constitutional Amendment,,,Yes,1184,203,489,492
Sarasota,341,No. 4 Constitutional Amendment,,,Yes,214,74,82,58
Sarasota,401,No. 4 Constitutional Amendment,,,Yes,135,37,54,44
Sarasota,403,No. 4 Constitutional Amendment,,,Yes,363,107,159,97
Sarasota,405,No. 4 Constitutional Amendment,,,Yes,1805,377,745,683
Sarasota,407,No. 4 Constitutional Amendment,,,Yes,1567,271,620,676
Sarasota,409,No. 4 Constitutional Amendment,,,Yes,1917,300,770,847
Sarasota,411,No. 4 Constitutional Amendment,,,Yes,1222,249,607,366
Sarasota,413,No. 4 Constitutional Amendment,,,Yes,2024,366,883,775
Sarasota,415,No. 4 Constitutional Amendment,,,Yes,1794,156,820,818
Sarasota,417,No. 4 Constitutional Amendment,,,Yes,2880,231,1443,1206
Sarasota,419,No. 4 Constitutional Amendment,,,Yes,532,135,192,205
Sarasota,421,No. 4 Constitutional Amendment,,,Yes,430,63,229,138
Sarasota,423,No. 4 Constitutional Amendment,,,Yes,1423,153,668,602
Sarasota,425,No. 4 Constitutional Amendment,,,Yes,648,78,259,311
Sarasota,427,No. 4 Constitutional Amendment,,,Yes,0,,,
Sarasota,429,No. 4 Constitutional Amendment,,,Yes,722,50,337,335
Sarasota,430,No. 4 Constitutional Amendment,,,Yes,471,40,235,196
Sarasota,431,No. 4 Constitutional Amendment,,,Yes,1109,271,499,339
Sarasota,433,No. 4 Constitutional Amendment,,,Yes,479,88,238,153
Sarasota,435,No. 4 Constitutional Amendment,,,Yes,989,321,395,273
Sarasota,437,No. 4 Constitutional Amendment,,,Yes,263,97,87,79
Sarasota,501,No. 4 Constitutional Amendment,,,Yes,843,111,370,362
Sarasota,502,No. 4 Constitutional Amendment,,,Yes,1183,195,527,461
Sarasota,503,No. 4 Constitutional Amendment,,,Yes,155,51,65,39
Sarasota,505,No. 4 Constitutional Amendment,,,Yes,695,201,251,243
Sarasota,507,No. 4 Constitutional Amendment,,,Yes,1351,401,540,410
Sarasota,509,No. 4 Constitutional Amendment,,,Yes,528,202,203,123
Sarasota,511,No. 4 Constitutional Amendment,,,Yes,931,192,485,254
Sarasota,513,No. 4 Constitutional Amendment,,,Yes,260,92,125,43
Sarasota,515,No. 4 Constitutional Amendment,,,Yes,650,120,347,183
Sarasota,517,No. 4 Constitutional Amendment,,,Yes,942,227,438,277
Sarasota,519,No. 4 Constitutional Amendment,,,Yes,788,162,381,245
Sarasota,521,No. 4 Constitutional Amendment,,,Yes,442,87,244,111
Sarasota,523,No. 4 Constitutional Amendment,,,Yes,434,132,220,82
Sarasota,525,No. 4 Constitutional Amendment,,,Yes,908,69,578,261
Sarasota,527,No. 4 Constitutional Amendment,,,Yes,1864,485,798,581
Sarasota,529,No. 4 Constitutional Amendment,,,Yes,1584,463,578,543
Sarasota,531,No. 4 Constitutional Amendment,,,Yes,473,137,182,154
Sarasota,533,No. 4 Constitutional Amendment,,,Yes,1033,297,359,377
Sarasota,535,No. 4 Constitutional Amendment,,,Yes,2604,392,1262,950
Sarasota,537,No. 4 Constitutional Amendment,,,Yes,2021,445,805,771
Sarasota,539,No. 4 Constitutional Amendment,,,Yes,1635,136,880,619
Sarasota,541,No. 4 Constitutional Amendment,,,Yes,2068,151,953,964
Sarasota,543,No. 4 Constitutional Amendment,,,Yes,540,62,268,210
Sarasota,545,No. 4 Constitutional Amendment,,,Yes,1951,385,1038,528
Sarasota,101,No. 4 Constitutional Amendment,,,No,47,,47,
Sarasota,103,No. 4 Constitutional Amendment,,,No,992,131,479,382
Sarasota,105,No. 4 Constitutional Amendment,,,No,2922,390,1709,823
Sarasota,106,No. 4 Constitutional Amendment,,,No,1694,187,896,611
Sarasota,107,No. 4 Constitutional Amendment,,,No,714,226,276,212
Sarasota,109,No. 4 Constitutional Amendment,,,No,1292,148,871,273
Sarasota,111,No. 4 Constitutional Amendment,,,No,411,45,272,94
Sarasota,113,No. 4 Constitutional Amendment,,,No,153,71,82,
Sarasota,115,No. 4 Constitutional Amendment,,,No,1973,309,977,687
Sarasota,117,No. 4 Constitutional Amendment,,,No,483,74,275,134
Sarasota,119,No. 4 Constitutional Amendment,,,No,1018,147,514,357
Sarasota,121,No. 4 Constitutional Amendment,,,No,1833,191,1333,309
Sarasota,123,No. 4 Constitutional Amendment,,,No,761,110,402,249
Sarasota,125,No. 4 Constitutional Amendment,,,No,1523,207,935,381
Sarasota,127,No. 4 Constitutional Amendment,,,No,3260,470,1782,1008
Sarasota,129,No. 4 Constitutional Amendment,,,No,527,65,300,162
Sarasota,131,No. 4 Constitutional Amendment,,,No,227,101,126,
Sarasota,133,No. 4 Constitutional Amendment,,,No,3010,353,1655,1002
Sarasota,135,No. 4 Constitutional Amendment,,,No,546,130,251,165
Sarasota,201,No. 4 Constitutional Amendment,,,No,2243,276,1589,378
Sarasota,203,No. 4 Constitutional Amendment,,,No,1207,89,872,246
Sarasota,205,No. 4 Constitutional Amendment,,,No,400,32,301,67
Sarasota,207,No. 4 Constitutional Amendment,,,No,401,39,257,105
Sarasota,209,No. 4 Constitutional Amendment,,,No,2533,191,1700,642
Sarasota,211,No. 4 Constitutional Amendment,,,No,732,99,487,146
Sarasota,213,No. 4 Constitutional Amendment,,,No,604,44,458,102
Sarasota,215,No. 4 Constitutional Amendment,,,No,1623,207,991,425
Sarasota,217,No. 4 Constitutional Amendment,,,No,475,53,284,138
Sarasota,219,No. 4 Constitutional Amendment,,,No,2300,281,1412,607
Sarasota,221,No. 4 Constitutional Amendment,,,No,3340,477,1777,1086
Sarasota,223,No. 4 Constitutional Amendment,,,No,1023,91,643,289
Sarasota,225,No. 4 Constitutional Amendment,,,No,569,97,312,160
Sarasota,227,No. 4 Constitutional Amendment,,,No,1525,178,881,466
Sarasota,229,No. 4 Constitutional Amendment,,,No,1435,173,825,437
Sarasota,231,No. 4 Constitutional Amendment,,,No,3689,390,2294,1005
Sarasota,233,No. 4 Constitutional Amendment,,,No,3741,539,2089,1113
Sarasota,301,No. 4 Constitutional Amendment,,,No,732,153,458,121
Sarasota,303,No. 4 Constitutional Amendment,,,No,0,,,
Sarasota,305,No. 4 Constitutional Amendment,,,No,1567,159,1124,284
Sarasota,307,No. 4 Constitutional Amendment,,,No,2871,282,1975,614
Sarasota,309,No. 4 Constitutional Amendment,,,No,1503,208,743,552
Sarasota,311,No. 4 Constitutional Amendment,,,No,3120,314,1525,1281
Sarasota,313,No. 4 Constitutional Amendment,,,No,4508,499,2297,1712
Sarasota,315,No. 4 Constitutional Amendment,,,No,732,259,333,140
Sarasota,317,No. 4 Constitutional Amendment,,,No,957,149,440,368
Sarasota,319,No. 4 Constitutional Amendment,,,No,356,82,162,112
Sarasota,321,No. 4 Constitutional Amendment,,,No,2178,109,1622,447
Sarasota,323,No. 4 Constitutional Amendment,,,No,480,74,280,126
Sarasota,325,No. 4 Constitutional Amendment,,,No,225,59,71,95
Sarasota,327,No. 4 Constitutional Amendment,,,No,1807,175,1096,536
Sarasota,329,No. 4 Constitutional Amendment,,,No,1164,126,597,441
Sarasota,331,No. 4 Constitutional Amendment,,,No,1991,231,1008,752
Sarasota,333,No. 4 Constitutional Amendment,,,No,362,112,175,75
Sarasota,335,No. 4 Constitutional Amendment,,,No,455,108,240,107
Sarasota,337,No. 4 Constitutional Amendment,,,No,334,160,174,
Sarasota,339,No. 4 Constitutional Amendment,,,No,1127,131,605,391
Sarasota,341,No. 4 Constitutional Amendment,,,No,238,50,148,40
Sarasota,401,No. 4 Constitutional Amendment,,,No,225,37,121,67
Sarasota,403,No. 4 Constitutional Amendment,,,No,599,107,373,119
Sarasota,405,No. 4 Constitutional Amendment,,,No,2683,306,1687,690
Sarasota,407,No. 4 Constitutional Amendment,,,No,2014,242,1135,637
Sarasota,409,No. 4 Constitutional Amendment,,,No,2371,227,1390,754
Sarasota,411,No. 4 Constitutional Amendment,,,No,1881,239,1175,467
Sarasota,413,No. 4 Constitutional Amendment,,,No,2713,327,1639,747
Sarasota,415,No. 4 Constitutional Amendment,,,No,2642,146,1731,765
Sarasota,417,No. 4 Constitutional Amendment,,,No,4469,197,3033,1239
Sarasota,419,No. 4 Constitutional Amendment,,,No,501,112,240,149
Sarasota,421,No. 4 Constitutional Amendment,,,No,664,71,441,152
Sarasota,423,No. 4 Constitutional Amendment,,,No,2247,116,1508,623
Sarasota,425,No. 4 Constitutional Amendment,,,No,885,58,549,278
Sarasota,427,No. 4 Constitutional Amendment,,,No,0,,,
Sarasota,429,No. 4 Constitutional Amendment,,,No,1050,48,667,335
Sarasota,430,No. 4 Constitutional Amendment,,,No,770,41,531,198
Sarasota,431,No. 4 Constitutional Amendment,,,No,1436,270,876,290
Sarasota,433,No. 4 Constitutional Amendment,,,No,558,60,363,135
Sarasota,435,No. 4 Constitutional Amendment,,,No,1415,268,896,251
